rating,loves_count,reviews_num,size_price_ratio,brand_size,brand_encoded,hierarchy_2_encoded
3.7848,263407,1408.0,90.625,25,121,3
4.3746,54796,1364.0,174.99999999999997,25,121,9
4.0149,39456,4356.0,67.6470588235294,25,121,5
4.2,370616,3615.0,19.2,24,117,8
4.1875,9946,208.0,39.411764705882355,18,24,8
4.52,31540,950.0,148.0,46,21,1
4.5357,7246,28.0,8.823529411764707,46,21,0
4.3766,5559,316.0,88.0,46,21,6
4.4753,19555,2148.0,73.52941176470588,11,43,0
4.4753,16603,2148.0,84.0,11,43,5
4.4986,30389,365.0,178.0,32,81,1
4.6123,26693,454.0,52.35294117647059,32,81,6
4.2465,32749,361.0,88.0,32,81,9
4.0471,23997,297.0,138.0,32,81,1
3.8558,38195,319.0,4.0,24,117,8
4.0595,18611,1160.0,10.0,24,117,5
3.9379,95097,854.0,42.85714285714286,24,117,8
4.4421,17176,423.0,32.0,10,57,6
4.3341,7948,413.0,68.0,1,92,6
3.0,3091,2.0,115.625,40,104,9
4.4668,57513,2982.0,10.0,40,104,8
4.3667,11392,390.0,28.823529411764707,46,21,8
4.0155,78985,1423.0,25.88235294117647,19,32,6
4.4211,102748,938.0,8.5,19,32,0
3.3182,7607,22.0,4.0,24,117,8
4.0595,73361,1160.0,6.545454545454546,24,117,8
4.5769,5880,52.0,326.73267326732673,34,23,9
4.427,4274,267.0,393.93939393939394,34,23,5
4.1484,9864,1004.0,181.8181818181818,34,23,5
4.0703,5787,1166.0,333.3333333333333,34,23,5
4.5194,21801,670.0,35.294117647058826,12,1,6
4.2594,14223,320.0,124.0,12,1,1
4.4444,13095,189.0,34.705882352941174,12,1,9
4.3906,14774,192.0,9.0,12,1,0
4.3946,10275,555.0,73.26732673267327,15,64,9
4.5657,42590,4211.0,5.522682445759369,8,65,0
4.4474,8906,38.0,2.0,31,76,6
4.3951,15412,81.0,4.666666666666667,15,17,8
3.9557,4596,271.0,27.058823529411764,21,120,5
4.078,109453,1038.0,16.0,36,122,9
3.7399,76956,888.0,10.0,36,122,6
4.0679,61657,324.0,5.882352941176471,36,122,6
3.6777,150531,4524.0,2.6,36,122,0
4.2647,72390,238.0,9.428571428571429,39,124,9
4.2512,83133,203.0,8.1,39,124,9
4.4842,61875,221.0,23.0,39,124,9
4.1618,48637,272.0,12.2,39,124,9
4.2467,71169,2432.0,11.538461538461538,11,134,0
3.58,8439,50.0,20.76923076923077,10,57,6
4.1978,142832,2255.0,100.0,26,38,3
4.1622,12086,111.0,56.666666666666664,27,0,9
4.5447,238920,2607.0,9.467455621301776,7,55,8
4.5,19277,156.0,3.2544378698224854,7,55,0
4.2467,44474,2432.0,15.555555555555555,11,134,5
4.2553,14329,94.0,6.299212598425196,8,65,5
4.5067,13034,521.0,16.272189349112427,8,65,4
4.3457,10125,3118.0,31.11111111111111,8,65,6
4.3515,11483,1431.0,37.03703703703704,8,65,6
3.9878,4844,164.0,121.56862745098039,8,65,1
4.2462,30134,329.0,21.176470588235293,17,34,6
4.1417,21692,480.0,32.35294117647059,12,95,6
4.2476,8531,614.0,20.0,40,104,8
4.2355,69213,1049.0,88.0,6,103,9
4.5162,13057,370.0,7.6,6,103,0
4.1091,9132,165.0,19.2,6,103,6
4.6774,12093,279.0,49.0,27,14,6
4.3235,6791,204.0,40.588235294117645,12,4,6
4.1846,27020,677.0,22.164948453608247,11,134,6
3.9881,19910,337.0,540.0,25,68,1
4.5909,3936,22.0,93.33333333333333,40,104,6
4.3049,7400,633.0,114.28571428571428,17,26,4
4.3049,11630,633.0,114.28571428571428,17,26,4
4.3049,12504,633.0,114.28571428571428,17,26,4
4.4173,39205,520.0,23.668639053254438,17,26,8
4.3049,4850,633.0,114.28571428571428,17,26,4
4.4229,19686,350.0,13.017751479289942,17,26,8
3.7167,82950,833.0,10.0,23,101,3
4.3878,12044,410.0,6.716417910447761,8,112,7
3.6897,7925,29.0,5.538461538461538,24,117,8
3.7083,7352,48.0,9.664694280078894,12,118,7
3.833,98424,1138.0,68.0,21,86,9
4.2778,549949,5863.0,6.903353057199211,21,42,0
4.1546,81035,1177.0,115.0,12,13,9
3.0353,84352,85.0,111.1111111111111,12,13,5
4.4523,24340,398.0,29.411764705882355,17,34,9
4.3534,16636,365.0,40.0,21,120,6
4.6296,10144,162.0,98.0,31,62,9
4.04,3986,25.0,220.0,8,45,1
4.1902,30302,920.0,32.35294117647059,27,90,6
3.4186,6626,43.0,86.0,27,90,1
3.4375,5802,32.0,51.76470588235294,27,90,6
4.4406,7373,320.0,37.64705882352941,46,21,0
4.4915,21515,1060.0,36.68639053254438,15,64,6
3.8235,2435,17.0,23.4375,11,43,0
4.2518,8823,552.0,8.0,21,86,5
4.6832,19736,322.0,9.117647058823529,37,63,0
4.6118,16601,237.0,2.843601895734597,23,101,0
4.7143,27876,336.0,10.650887573964498,23,101,9
4.3558,73067,1911.0,68.57142857142857,25,121,5
3.5714,8385,112.0,27.058823529411764,63,15,6
4.269,7590,197.0,130.0,6,100,1
4.3282,13167,393.0,60.57692307692307,11,134,6
4.3656,179867,1882.0,28.235294117647058,19,32,6
3.1453,10704,117.0,40.0,16,116,4
4.2024,123075,1556.0,9.411764705882353,21,42,0
4.4179,205915,2089.0,45.0,21,42,9
4.581,7782,938.0,75.0,40,104,9
4.5136,15501,623.0,42.0,18,25,9
4.0,9159,23.0,24.0,31,62,5
4.0442,8689,113.0,32.94117647058824,18,24,6
4.3476,33407,912.0,5.777777777777778,32,81,0
3.735,25233,117.0,28.235294117647058,16,116,6
4.3383,44984,665.0,7.6923076923076925,18,48,0
4.3117,92955,2531.0,36.0,17,135,5
4.3161,31295,2164.0,36.0,17,135,5
4.0488,14986,2480.0,132.35294117647058,22,30,9
4.0492,89379,2479.0,73.52941176470588,22,30,9
4.0492,33616,2479.0,83.33333333333334,22,30,5
4.2824,3489,740.0,57.64705882352941,11,43,6
4.557,29180,605.0,184.0,27,14,1
3.5,2889,6.0,30.0,31,76,9
3.2,2257,15.0,17.333333333333332,31,76,6
3.5,2855,4.0,11.0,31,76,4
4.358,2741,1106.0,150.0,34,23,6
4.2155,14417,181.0,44.70588235294118,37,63,6
4.5185,13751,54.0,13.823529411764707,37,63,4
4.2561,14330,82.0,0.3466666666666667,17,34,9
4.3303,179383,1520.0,73.26732673267327,17,7,6
4.4707,242759,2764.0,10.0,25,121,0
3.875,3342,8.0,170.0,40,104,1
3.7521,58298,593.0,96.0,17,135,1
4.2628,37394,1054.0,3.5,28,28,0
4.5009,9519,573.0,575.0,25,68,9
4.5,7840,24.0,440.0,25,68,5
4.4745,27826,274.0,48.0,32,87,9
4.2566,7734,834.0,17.0,8,45,0
4.0747,17208,549.0,18.0,15,64,5
4.92,12663,25.0,22.69230769230769,46,21,0
3.6682,85573,223.0,44.0,28,28,5
3.7143,3021,7.0,1.875,31,76,0
4.0,2051,5.0,36.0,31,76,9
4.1352,22337,1265.0,6.470588235294118,12,95,0
4.6571,6772,525.0,48.23529411764706,1,27,6
4.2012,20598,169.0,26.865671641791042,23,101,1
4.2473,110438,1096.0,72.0,17,135,9
4.3035,47314,659.0,65.0,17,7,9
4.5365,32714,397.0,32.94117647058824,12,1,4
4.3093,577201,2797.0,38.0,28,28,9
4.428,10952,722.0,6.865671641791044,26,38,0
4.304,712872,3983.0,25.925925925925924,21,42,9
4.6085,22753,447.0,47.0,11,134,9
3.7407,1569,27.0,10.69078947368421,11,43,6
3.8621,38614,689.0,12.612612612612612,28,28,6
4.3305,54385,696.0,35.0,9,70,6
4.6191,95327,1423.0,89.0,25,121,9
4.5635,49141,1315.0,11.666666666666666,21,86,0
4.0633,47338,158.0,56.0,21,86,9
4.3567,23836,684.0,83.0,32,81,9
4.6279,5036,43.0,7.450980392156863,12,95,0
4.4447,79625,931.0,26.47058823529412,10,115,6
4.0302,22396,199.0,28.148148148148145,1,99,8
4.6766,6076,303.0,40.588235294117645,46,21,4
4.3735,7442,83.0,141.3793103448276,6,49,1
4.4211,2164,57.0,14.054054054054053,6,49,0
4.7692,4120,52.0,16.25,6,49,6
3.6497,29913,197.0,42.0,17,34,9
4.4964,71272,685.0,25.88235294117647,17,34,6
4.5,48530,574.0,5.8,19,32,0
4.048,7942,396.0,7.8,6,60,0
4.1323,8580,461.0,98.0,6,60,1
4.1295,6170,471.0,32.35294117647059,6,60,6
4.1699,11361,571.0,34.705882352941174,6,60,6
4.0872,16528,998.0,79.0,6,60,9
4.083,61460,506.0,6.122448979591836,18,33,0
3.9644,93770,900.0,23.529411764705884,18,33,6
4.4179,24281,67.0,21.176470588235293,18,33,6
4.0732,43523,205.0,26.47058823529412,18,33,6
5.0,12770,14.0,23.529411764705884,18,33,6
4.0313,45702,96.0,84.84848484848484,28,28,5
4.1648,21712,182.0,6.0,26,11,0
4.2475,23424,202.0,4.477611940298507,26,11,0
4.2767,15854,206.0,4.477611940298507,26,11,0
3.9063,20206,64.0,44.0,25,88,9
4.2095,56693,506.0,19.0,25,88,8
4.3973,18443,73.0,6.75,25,88,0
4.5878,46922,262.0,3.59375,25,88,0
4.6655,56241,275.0,6.75,25,88,0
4.386,23567,114.0,16.0,25,88,6
4.7907,18058,86.0,10.222222222222221,25,88,9
4.6515,18507,66.0,8.75,25,88,0
4.05,39590,100.0,3.1666666666666665,25,88,0
4.4821,50014,336.0,77.61194029850746,25,88,9
4.5236,85004,403.0,64.0,25,88,9
4.5948,58863,269.0,39.0,25,88,9
3.9829,101643,527.0,82.08955223880596,25,88,9
4.3583,454568,1803.0,8.75,25,88,0
4.4379,38805,153.0,44.0,25,88,9
4.0945,308593,783.0,13.0,25,88,5
4.1605,23708,162.0,19.0,25,88,8
4.5457,3909,678.0,79.41176470588235,19,22,6
4.3751,11345,1101.0,126.86567164179104,19,22,1
4.2778,331640,5863.0,11.851851851851851,21,42,5
4.3741,26232,270.0,12.352941176470589,24,117,8
4.2004,90332,3613.0,32.35294117647059,24,117,5
3.991,92661,444.0,233.33333333333334,24,117,8
4.2388,12651,67.0,34.0,63,15,5
4.2454,53654,1838.0,20.0,63,15,6
4.6061,6442,33.0,5.6,63,15,0
4.0,2378,10.0,10.0,63,15,4
4.8913,27349,46.0,32.544378698224854,4,8,6
3.6399,47563,597.0,48.0,24,117,8
4.1268,33378,71.0,17.0,36,122,9
3.8399,79358,1074.0,28.0,36,122,9
4.6448,13538,853.0,19.0,17,69,6
4.5913,31063,734.0,164.0,17,69,1
4.3169,45193,426.0,2.6,36,122,0
4.5787,4464,216.0,160.0,34,23,9
4.6631,1829,374.0,211.76470588235296,34,23,6
4.3304,341618,3517.0,90.0,28,28,9
4.2982,36080,114.0,9.142857142857144,39,124,9
4.1824,235595,1310.0,74.0,28,28,9
4.4602,73809,1130.0,82.0,28,28,9
4.0886,42483,79.0,8.0,28,28,5
3.0625,14474,32.0,70.0,37,63,5
4.3447,2544,206.0,56.470588235294116,27,14,6
3.7368,5957,19.0,4.477611940298507,27,14,0
3.619,4262,42.0,98.0,11,43,6
4.2222,16110,333.0,136.0,6,103,1
4.2073,22369,386.0,102.0,12,95,1
4.5707,7313,198.0,31.764705882352942,12,95,6
4.4393,8234,173.0,40.588235294117645,10,57,6
4.364,28310,901.0,104.0,21,86,1
4.1563,17211,64.0,18.0,21,86,5
4.4267,4968,232.0,61.0,32,87,9
4.3846,9657,104.0,10.8,32,87,0
4.6192,113659,1673.0,45.714285714285715,40,104,8
5.0,4161,5.0,29.23076923076923,9,79,11
4.0,2214,6.0,120.58823529411765,9,105,6
4.3178,4128,749.0,362.5,9,105,1
3.5,1818,6.0,7.8,27,14,0
4.6413,14766,92.0,30.0,1,19,6
4.3008,20861,256.0,20.0,2,37,6
4.4469,9622,461.0,8.8,15,64,0
4.4449,15068,245.0,4.923076923076923,2,37,0
4.4085,6861,284.0,22.35294117647059,27,90,8
4.2239,13075,853.0,34.32835820895522,27,90,5
3.9219,9370,64.0,2.3668639053254434,7,55,0
2.6667,1936,18.0,7.142857142857142,27,14,0
3.6,2950,30.0,6.666666666666667,27,14,0
4.3824,9708,34.0,48.51485148514851,12,118,7
3.8208,24672,547.0,26.666666666666668,24,117,8
4.3,2337,10.0,15.952380952380953,37,63,6
4.8333,3538,84.0,110.0,31,62,9
4.53,4552,100.0,280.0,31,62,1
4.7143,2638,91.0,140.0,31,62,6
4.704,7805,125.0,98.0,31,62,9
3.3409,7509,88.0,8.23529411764706,36,122,6
3.7966,35841,354.0,31.372549019607842,17,7,3
4.3687,25469,971.0,72.22222222222221,6,78,6
4.2251,119667,822.0,71.42857142857143,9,70,3
4.7489,9704,466.0,11.538461538461538,11,134,0
4.3042,36907,937.0,49.0,19,32,9
4.4084,167366,1572.0,45.0,21,42,9
4.3757,16133,346.0,24.705882352941178,18,25,8
4.416,74526,375.0,19.0,17,135,4
3.9875,28353,80.0,38.0,26,38,6
4.3434,31542,728.0,40.625,26,11,6
4.4071,17983,253.0,43.125,26,11,6
4.6967,4632,122.0,50.0,6,97,6
4.7273,3149,22.0,70.0,6,97,9
4.4,2102,20.0,70.0,6,97,9
4.8182,2677,33.0,70.0,6,97,9
4.1623,19188,191.0,22.35294117647059,27,90,8
4.7563,5781,357.0,148.0,46,21,9
4.223,145703,686.0,26.865671641791042,23,101,1
4.4067,43529,209.0,10.650887573964498,23,101,6
4.3839,16354,224.0,22.941176470588236,37,63,6
4.7243,8903,370.0,32.59259259259259,32,81,9
4.4911,24708,1285.0,26.627218934911244,4,5,6
4.1429,1165,7.0,20.0,15,58,6
4.6686,6363,175.0,38.23529411764706,27,0,6
4.5258,7799,213.0,72.0,27,0,9
3.721,189773,1828.0,22.35294117647059,2,127,9
4.2736,75989,541.0,11.8,26,11,6
4.5605,27116,537.0,9.117647058823529,37,63,6
4.4292,59549,643.0,7.5,17,7,0
4.06,2285,50.0,7.111111111111111,9,79,11
4.4832,72363,536.0,14.201183431952662,23,101,6
4.2977,71056,618.0,10.650887573964498,23,101,6
4.5531,59420,546.0,2.843601895734597,23,101,0
3.7045,32782,396.0,2.843601895734597,23,101,0
4.5328,71565,1997.0,28.75,26,38,6
4.3985,34012,404.0,26.666666666666668,24,117,8
4.1765,10730,136.0,7.0,11,54,0
4.4747,11329,99.0,14.117647058823529,11,54,6
4.5119,42635,463.0,17.647058823529413,11,54,9
4.2,33104,365.0,85.0,11,54,9
4.2908,100158,337.0,85.0,11,54,3
4.3744,53085,681.0,34.0,11,54,9
4.3426,22121,216.0,50.0,18,48,9
4.1149,21617,531.0,176.47058823529412,13,3,6
3.4186,13216,43.0,192.0,13,3,5
4.3349,13812,439.0,185.0,13,3,6
3.6154,8170,26.0,192.0,13,3,5
4.4812,5378,665.0,21.597633136094675,13,3,0
4.0559,4742,823.0,34.11764705882353,11,43,6
4.2204,240049,3203.0,82.0,26,11,9
3.6667,15871,33.0,9.868421052631579,18,33,5
4.4974,39006,569.0,27.36842105263158,37,63,5
4.6598,5170,97.0,20.952380952380953,21,120,0
4.8113,7290,159.0,68.0,21,120,4
4.6735,3526,98.0,76.47058823529412,21,120,6
4.3579,10073,95.0,263.1578947368421,1,40,2
4.6895,19272,190.0,8.285714285714286,25,88,0
4.6194,26833,155.0,55.0,25,88,9
3.7352,129125,287.0,38.0,28,28,9
3.1818,2502,11.0,5.8,32,87,0
4.543,43524,221.0,52.0,26,11,9
4.1832,9640,191.0,28.125,26,11,6
4.2154,12827,1978.0,29.23076923076923,26,11,6
4.0752,18623,532.0,28.125,26,11,6
4.7471,26072,170.0,16.8,26,11,4
4.7278,11555,349.0,14.6875,32,81,9
4.4893,13882,746.0,9.0,32,81,5
4.2465,14458,361.0,90.9090909090909,32,81,5
4.6,20663,420.0,26.666666666666664,7,18,6
4.7561,4889,246.0,7.169811320754717,7,18,0
4.5532,2044,47.0,14.117647058823529,7,18,6
4.7434,11346,226.0,9.019607843137255,7,18,0
4.7534,3588,73.0,19.2,7,18,4
4.5432,10727,278.0,32.0,15,17,8
4.3634,27327,1054.0,30.0,21,86,6
4.25,7299,4.0,41.66666666666667,32,81,8
4.1905,3108,21.0,4.776119402985074,27,90,0
4.3333,5902,15.0,10.784313725490197,27,90,4
4.2592,6745,463.0,25.88235294117647,27,90,9
4.0073,337562,1771.0,0.8297872340425532,28,28,9
4.4759,157731,1889.0,10.0,25,121,0
4.6809,4333,47.0,130.0,15,113,1
4.5397,16011,126.0,75.0,15,113,9
4.6429,3573,56.0,40.588235294117645,15,113,6
4.8125,4413,48.0,58.23529411764706,15,113,9
4.3208,7619,53.0,72.0,15,113,1
4.3261,6177,46.0,72.0,15,113,1
4.6596,4936,94.0,41.0,15,113,6
4.7162,6177,74.0,70.0,15,113,6
4.4318,122399,2515.0,21.568627450980394,25,121,6
4.4279,204082,1776.0,32.38095238095238,25,121,0
4.1475,272892,2448.0,8.0,25,121,0
4.4318,20655,2515.0,32.5,25,121,6
4.7221,16171,349.0,58.0,12,1,9
4.235,18907,234.0,27.058823529411764,18,48,6
5.0,1689,6.0,49.473684210526315,6,49,6
4.055,39995,327.0,7.0,10,115,0
4.6175,5414,183.0,34.5,12,4,9
3.8043,19147,46.0,83.33333333333334,12,118,7
3.9329,33294,313.0,21.764705882352942,19,32,8
3.9933,63201,4639.0,35.0,10,115,4
4.6767,28017,634.0,82.85714285714286,26,38,3
4.1276,149165,854.0,45.0,21,42,9
3.7027,13745,74.0,7.0588235294117645,5,56,7
4.7406,28138,374.0,7.450980392156863,46,21,0
4.6029,9357,277.0,40.588235294117645,46,21,6
4.5725,42196,1766.0,130.0,16,116,1
4.3064,7124,1100.0,164.0,22,30,9
4.4392,7522,189.0,13.017751479289942,15,64,6
4.5529,19454,425.0,96.0,15,64,1
4.1952,5689,1675.0,71.0,63,15,9
3.6,2572,95.0,61.764705882352935,63,15,9
4.622,1973,209.0,15.882352941176471,10,82,9
4.3971,1145,136.0,15.882352941176471,10,82,4
4.4575,53495,494.0,7.0,12,107,0
4.5771,38773,454.0,60.0,12,107,9
4.5305,25930,443.0,76.92307692307692,17,26,1
4.223,17187,982.0,1.2205882352941178,27,14,1
4.5493,46113,1491.0,60.0,21,86,9
4.4891,59618,736.0,65.0,37,63,9
4.0863,9330,313.0,16.47058823529412,6,89,6
4.5587,18699,349.0,22.164948453608247,11,134,6
5.0,594,2.0,2.375,15,58,6
4.3187,42420,863.0,130.0,12,13,1
3.4648,17419,142.0,90.625,12,13,6
4.3085,175443,4275.0,58.82352941176471,12,13,6
4.3085,14700,4275.0,52.0,12,13,6
4.3083,21217,519.0,140.0,12,13,1
4.2857,6696,21.0,2.25,31,76,6
4.6163,6498,172.0,74.0,7,96,9
4.54,10432,200.0,8.0,7,96,0
4.322,50307,1497.0,52.0,26,11,9
4.4387,47210,1003.0,6.0,26,11,0
4.0385,37445,494.0,4.477611940298507,26,11,0
4.3952,23054,167.0,28.148148148148145,26,11,6
3.5333,5088,15.0,57.5,27,14,9
3.0769,1505,13.0,19.047619047619047,34,23,6
4.3186,17971,1384.0,93.75,8,45,6
4.3186,9397,1384.0,110.0,8,45,5
3.8333,1723,12.0,75.0,18,24,6
4.0,3260,15.0,13.0,19,22,0
4.5,3739,20.0,6.333333333333333,6,97,0
3.6667,1445,3.0,7.6,6,103,6
4.5846,18840,455.0,51.48514851485149,8,65,6
4.3442,52831,613.0,4.1420118343195265,17,7,0
4.6253,10806,363.0,73.52941176470588,25,68,6
4.3836,1651415,5555.0,4.8,10,115,3
4.4714,24041,140.0,2.0710059171597632,23,101,6
4.2,2995,20.0,22.72727272727273,4,84,6
4.0714,7572,28.0,16.666666666666668,4,84,6
4.4844,22995,353.0,20.0,23,101,9
4.6477,22338,369.0,20.0,23,101,9
4.4676,47334,447.0,19.801980198019802,23,101,9
4.4641,17330,237.0,20.0,23,101,9
3.8212,170147,548.0,7.5,39,124,9
4.4,30192,340.0,76.0,18,25,9
4.3874,35532,333.0,142.0,18,25,1
4.6848,20405,257.0,87.0,18,25,9
4.6731,4939,104.0,24.705882352941178,9,79,11
4.5251,13813,916.0,68.75,40,104,9
4.5299,4309,268.0,7.450980392156863,12,95,0
4.1,3808,80.0,450.0,13,3,1
3.9341,3763,91.0,400.0,13,3,9
4.3871,61310,248.0,55.0,10,115,6
4.3904,49099,1017.0,10.4,32,87,1
3.2281,21843,57.0,0.8529411764705882,32,87,1
3.8715,28405,389.0,108.57142857142858,24,129,1
3.8325,19953,567.0,5.074626865671641,24,129,0
4.2656,5185,64.0,11.724137931034484,24,129,0
3.8325,9943,567.0,8.284023668639053,24,129,0
4.1528,17737,530.0,38.666666666666664,24,129,6
4.1,2300,50.0,104.0,24,129,1
4.1282,1773,39.0,84.0,24,129,9
4.1528,3935,72.0,15.333333333333334,24,129,0
3.9833,30168,420.0,108.57142857142858,24,129,1
3.6508,9691,63.0,11.76470588235294,24,129,0
4.2979,3015,47.0,69.38775510204081,24,129,9
4.1311,13883,351.0,58.0,24,129,9
3.8814,3212,59.0,42.5,24,129,6
3.0,1322,3.0,28.0,24,129,0
4.1897,10115,195.0,191.30434782608694,24,129,1
4.1728,9950,515.0,56.0,24,129,6
4.3063,37586,839.0,10.588235294117647,19,32,0
4.7534,2862,73.0,12.727272727272728,7,31,0
4.828,3501,186.0,77.0,7,31,9
4.8545,3892,55.0,110.0,7,31,9
4.44,2163,25.0,70.58823529411765,7,31,6
4.5714,3290,77.0,72.0,7,31,6
4.1493,14340,67.0,2.4574669187145557,7,55,0
4.6593,9997,455.0,29.999999999999996,1,44,6
3.5935,32943,679.0,64.0,2,52,8
4.2825,131855,807.0,22.485207100591715,1,77,9
4.0,55341,248.0,17.0,5,128,9
4.4149,5371,94.0,68.0,6,49,1
4.7111,2791,90.0,146.0,21,120,9
4.2,1759,5.0,260.0,21,120,1
3.6777,45539,4524.0,4.11764705882353,36,122,0
4.3169,27927,426.0,4.11764705882353,36,122,0
4.4447,28501,931.0,34.0,10,115,6
4.2308,5522,208.0,100.0,4,123,11
4.8435,9621,230.0,11.764705882352942,27,0,0
4.225,23220,40.0,7.878787878787879,26,38,6
4.3654,41162,1883.0,23.529411764705884,19,32,6
4.3095,22404,294.0,68.0,3,29,9
3.7997,227958,654.0,12.0,5,128,0
4.0191,322548,2142.0,7.0,5,128,0
4.5805,7030,205.0,41.1764705882353,7,96,6
4.3688,4165,385.0,46.0,7,96,9
4.487,18634,154.0,58.0,3,50,9
3.15,10412,20.0,72.0,3,50,5
4.5741,8259,108.0,5.6,3,50,0
4.4876,10180,242.0,28.823529411764707,12,1,6
4.6332,31731,379.0,3.125,11,54,6
4.3741,1736,147.0,19.5,6,83,6
4.2829,2598,258.0,17.5,6,83,9
4.3506,35596,656.0,11.470588235294118,17,135,0
4.2685,30100,257.0,26.0,36,122,9
4.1661,27495,277.0,2.6,36,122,0
4.4781,41638,479.0,13.23529411764706,37,63,4
3.5444,21933,90.0,60.0,17,34,1
4.1766,19980,436.0,46.0,17,26,9
4.1898,27475,332.0,22.22222222222222,17,26,4
4.1596,50510,3209.0,40.0,12,107,6
4.2389,4477,2022.0,116.0,63,15,1
3.2857,1425,7.0,36.0,63,15,9
4.0,3891,5.0,7.0588235294117645,63,15,0
4.4665,33813,343.0,1.2142857142857142,6,89,9
3.3645,12423,107.0,5.2,17,34,0
3.9881,66044,1088.0,21.176470588235293,17,34,6
4.2045,80892,1848.0,18.823529411764707,17,34,6
4.6383,7035,94.0,68.0,31,62,9
4.3194,2511,2793.0,70.0,22,30,6
4.3194,8745,2793.0,71.00591715976331,22,30,6
4.1667,2207,6.0,71.00591715976331,22,30,6
3.3333,1624,6.0,152.0,22,30,1
4.6353,25942,170.0,38.5,18,25,6
4.4901,31181,606.0,120.0,37,63,1
4.4018,17404,331.0,36.470588235294116,37,63,6
3.6667,3499,9.0,48.0,31,76,1
5.0,1914,2.0,18.666666666666668,31,76,8
4.1741,9561,316.0,29.0,6,89,9
4.1903,63693,1030.0,28.235294117647058,12,107,6
4.692,14757,276.0,118.0,46,21,1
4.6954,15575,637.0,25.384615384615383,46,21,0
4.7148,17985,277.0,37.5,18,25,6
4.4927,18432,205.0,136.0,18,25,1
4.5476,9721,126.0,42.35294117647059,18,25,6
3.8131,33279,337.0,85.0,18,25,9
4.7739,4259,314.0,160.0,34,23,9
4.2872,20102,1842.0,144.0,22,30,1
3.8384,1939,458.0,3.4074074074074074,22,30,6
4.5,1811,4.0,70.58823529411765,22,30,6
4.4103,19036,1243.0,85.29411764705883,17,69,9
4.6687,9929,492.0,69.0,32,81,8
4.6923,26644,546.0,45.0,32,81,9
4.569,6794,471.0,65.0,27,90,9
4.8462,3061,26.0,8.0,6,97,0
3.7813,328,32.0,48.23529411764706,18,24,6
4.6389,26382,360.0,26.47058823529412,25,88,6
4.5,3874,8.0,18.0,19,22,6
3.1111,1830,9.0,52.94117647058824,19,22,6
4.0,3056,9.0,52.94117647058824,19,22,6
4.6198,12803,434.0,37.0,25,68,6
4.6198,8243,434.0,38.23529411764706,25,68,6
4.7059,4378,51.0,58.23529411764706,15,113,6
4.4231,14746,52.0,46.470588235294116,15,113,2
4.7143,2405,42.0,58.23529411764706,15,113,6
4.0,3589,6.0,26.216216216216214,13,3,9
4.6408,3035,103.0,176.47058823529412,13,3,6
4.534,8316,103.0,42.35294117647059,18,25,6
4.3108,19120,473.0,5.2,18,25,0
4.0556,2667,216.0,19.402985074626866,22,30,6
4.7403,22272,181.0,64.0,25,88,9
4.0256,11676,78.0,22.35294117647059,25,88,6
4.7364,14005,387.0,65.0,46,21,9
4.7214,20868,463.0,139.0,26,11,9
4.5825,33833,491.0,80.625,26,11,6
4.6058,43908,695.0,17.0,26,11,1
4.215,81586,3660.0,14.84848484848485,26,11,6
3.6667,1475,6.0,10.476190476190476,27,14,7
4.5429,8371,466.0,29.411764705882355,40,104,6
4.5461,4323,932.0,29.411764705882355,40,104,6
4.082,9193,61.0,35.0,40,104,8
4.4367,18320,1367.0,31.25,40,104,8
4.6084,18464,1213.0,21.11111111111111,40,104,8
4.2634,8630,505.0,38.0,40,104,8
4.4274,6965,358.0,130.0,7,114,6
4.8293,2951,82.0,130.0,7,114,6
4.4306,8002,72.0,20.103092783505154,11,134,4
4.3333,1044,3.0,90.74074074074073,8,45,4
4.3466,247406,1956.0,23.529411764705884,21,42,6
4.4943,111647,876.0,19.801980198019802,21,42,9
4.2704,66748,477.0,15.384615384615385,7,55,6
4.346,128462,766.0,13.913043478260871,9,70,4
4.2389,27925,314.0,48.0,24,117,6
4.1879,67363,463.0,20.0,24,117,8
4.7885,35574,1144.0,20.90909090909091,26,38,4
4.4198,5675,131.0,58.0,6,60,9
3.5476,12915,42.0,2.142857142857143,11,134,1
4.4501,194214,1313.0,56.43564356435643,21,42,9
4.613,60064,230.0,41.1764705882353,25,121,4
4.6043,37188,230.0,12.228796844181458,25,121,9
4.0143,3069,419.0,8.75,11,43,0
4.7523,37604,642.0,12.0,21,86,6
4.1818,2447,11.0,11.25,11,43,0
4.2932,61129,498.0,8.8,10,115,1
4.4092,67181,584.0,40.23668639053255,17,7,9
4.5646,60346,356.0,72.0,17,135,9
4.4016,65515,508.0,57.0,17,135,9
3.8734,33410,79.0,80.0,17,7,6
4.6756,65234,561.0,44.0,10,115,9
3.9755,113362,1222.0,21.176470588235293,10,115,8
4.6151,115650,517.0,14.0,18,33,4
4.2536,227950,915.0,1.263157894736842,18,33,3
4.3286,9249,70.0,116.0,12,4,1
1.0,1921,2.0,292.89940828402365,4,84,2
2.9375,9528,32.0,3.5,31,76,6
3.959,65070,268.0,3.0,31,76,5
3.7881,27063,118.0,3.0,31,76,5
3.8488,20692,86.0,3.0,31,76,5
4.7584,5282,149.0,39.0,10,82,9
4.6894,3183,132.0,4.75,10,82,0
4.3814,21036,194.0,42.0,18,33,9
3.8788,12477,33.0,7.5,18,25,0
